WKT,full_id,osm_id,osm_type,highway,lanes,maxspeed,name,oneway,old_name,surface,maxspeed_g,official_n,source_max,alt_name,nat_name
"MULTILINESTRING ((121.0452795 14.445838,121.0452797 14.4456461))",w753777591,"753777591",way,motorway,"3","80",South Luzon Expressway,yes,South Superhighway,asphalt,"60",,sign,Pres. Sergio Osmeña Sr. Highway,South Luzon Expressway
"MULTILINESTRING ((121.0453587 14.4302054,121.0453584 14.4295165))",w754137096,"754137096",way,motorway,"3","80",South Luzon Expressway,yes,South Superhighway,asphalt,"60",,sign,Pres. Sergio Osmeña Sr. Highway,South Luzon Expressway
"MULTILINESTRING ((121.0453585 14.4302899,121.0453587 14.4302054))",w754137097,"754137097",way,motorway,"3","80",South Luzon Expressway,yes,South Superhighway,asphalt,"60",,sign,Pres. Sergio Osmeña Sr. Highway,South Luzon Expressway
"MULTILINESTRING ((121.0454789 14.4303114,121.0454639 14.4310566,121.0454449 14.4339633))",w754137098,"754137098",way,motorway,"3","80",South Luzon Expressway,yes,South Superhighway,asphalt,,,sign,Pres. Sergio Osmeña Sr. Highway,South Luzon Expressway
"MULTILINESTRING ((121.0454794 14.4302301,121.0454789 14.4303114))",w754137099,"754137099",way,motorway,"3","80",South Luzon Expressway,yes,South Superhighway,asphalt,,,sign,Pres. Sergio Osmeña Sr. Highway,South Luzon Expressway
"MULTILINESTRING ((121.0452139 14.4591398,121.0452423 14.4576967))",w754137101,"754137101",way,motorway,"3","40",Skyway,yes,,asphalt,,Metro Manila Skyway,,,
"MULTILINESTRING ((121.0453448 14.4577071,121.045316 14.4591463))",w754137102,"754137102",way,motorway,"3","40",Skyway,yes,,asphalt,,Metro Manila Skyway System,,,
"MULTILINESTRING ((121.0454033 14.4237742,121.0453943 14.4232817))",w754137104,"754137104",way,motorway,"3","80",South Luzon Expressway,yes,South Superhighway,asphalt,,,sign,Pres. Sergio Osmeña Sr. Highway,South Luzon Expressway
"MULTILINESTRING ((121.0248105 14.5254798,121.0253615 14.5245794))",w757514229,"757514229",way,motorway,"4","80",South Luzon Expressway,yes,South Superhighway,asphalt,,President Sergio Osmeña Sr. Highway,,Pres. Sergio Osmeña Sr. Highway,South Luzon Expressway
"MULTILINESTRING ((121.0042866 14.5638734,121.0040762 14.5643681,121.0038625 14.5647703,121.0035501 14.5653379,121.0032341 14.565916))",w758153180,"758153180",way,motorway,"3","40",Skyway,yes,,asphalt,,Metro Manila Skyway Stage 3,,,
"MULTILINESTRING ((121.0029789 14.5663831,121.0025724 14.5670919))",w758153181,"758153181",way,motorway,"3","40",Skyway,yes,,asphalt,,Metro Manila Skyway Stage 3,,,
"MULTILINESTRING ((121.0028563 14.5663368,121.0031071 14.5658531))",w758153182,"758153182",way,motorway,"2","40",Skyway,yes,,concrete,,Metro Manila Skyway Stage 3,,,
"MULTILINESTRING ((121.0015061 14.5686805,121.0018698 14.568011,121.0019592 14.5678347,121.002161 14.5674952))",w758153183,"758153183",way,motorway,"4","40",Skyway,yes,,asphalt,,Metro Manila Skyway Stage 3,,,
"MULTILINESTRING ((121.0454388 14.4430507,121.0454903 14.443317))",w758317309,"758317309",way,motorway,"2","40",Skyway,yes,,asphalt,,Metro Manila Skyway,,,
"MULTILINESTRING ((121.0003122 14.6579245,121.0003187 14.6583251,121.0003572 14.6589141))",w761814160,"761814160",way,motorway,"3","100",North Luzon Expressway,yes,,,"80",North Luzon Expressway,,,
"MULTILINESTRING ((121.0001479 14.6606386,121.0001318 14.6593532))",w761814406,"761814406",way,motorway,"5","100",North Luzon Expressway,yes,,,"80",North Luzon Expressway,,,
"MULTILINESTRING ((121.0001318 14.6593532,121.0001419 14.6583302))",w761814407,"761814407",way,motorway,"4","100",North Luzon Expressway,yes,,,"80",North Luzon Expressway,,,
"MULTILINESTRING ((121.0004239 14.6742631,121.0003921 14.6732616,121.0003767 14.6726937,121.0002945 14.6690969,121.0002575 14.667516,121.000209 14.664377,121.0001886 14.6632248))",w761888990,"761888990",way,motorway,"4","100",North Luzon Expressway,yes,,,"80",North Luzon Expressway,,,
"MULTILINESTRING ((121.0004415 14.6753167,121.0004239 14.6742631))",w761888991,"761888991",way,motorway,"4","100",North Luzon Expressway,yes,,,"80",North Luzon Expressway,,,
"MULTILINESTRING ((121.0001834 14.6626063,121.0001719 14.6613879,121.0001479 14.6606386))",w761888992,"761888992",way,motorway,"4","100",North Luzon Expressway,yes,,,"80",North Luzon Expressway,,,
"MULTILINESTRING ((121.0001886 14.6632248,121.0001834 14.6626063))",w761888993,"761888993",way,motorway,"5","100",North Luzon Expressway,yes,,,"80",North Luzon Expressway,,,
"MULTILINESTRING ((121.000398 14.6786046,121.0004156 14.6789919,121.0004804 14.6796025,121.0005956 14.6799498,121.0006191 14.6802134,121.000651 14.6810536,121.0007298 14.6818074))",w761888995,"761888995",way,motorway,"4","100",North Luzon Expressway,yes,,,,North Luzon Expressway,,,
"MULTILINESTRING ((121.0006019 14.6752981,121.0005658 14.6765848,121.0005786 14.6774827,121.0006084 14.6785865))",w761888996,"761888996",way,motorway,"4","60",North Luzon Expressway,yes,,,,North Luzon Expressway,,,
"MULTILINESTRING ((120.9938805 14.706261,120.9951513 14.7039277))",w761890351,"761890351",way,motorway,"5","100",North Luzon Expressway,yes,,,"80",North Luzon Expressway,,,
"MULTILINESTRING ((120.9932081 14.7075021,120.9938805 14.706261))",w761890352,"761890352",way,motorway,"4","100",North Luzon Expressway,yes,,,"80",North Luzon Expressway,,,
"MULTILINESTRING ((120.9951513 14.7039277,120.9976527 14.6993345,120.9987974 14.6971837))",w761890353,"761890353",way,motorway,"4","100",North Luzon Expressway,yes,,,"80",North Luzon Expressway,,,
"MULTILINESTRING ((120.9923755 14.7090718,120.9932081 14.7075021))",w761890354,"761890354",way,motorway,"4","100",North Luzon Expressway,yes,,,"80",North Luzon Expressway,,,
"MULTILINESTRING ((120.9933418 14.7075745,120.9925157 14.7091416))",w761890355,"761890355",way,motorway,"4","100",North Luzon Expressway,yes,,,"80",North Luzon Expressway,,,
"MULTILINESTRING ((120.9938272 14.7067347,120.9933418 14.7075745))",w761890356,"761890356",way,motorway,"4","100",North Luzon Expressway,yes,,,"80",North Luzon Expressway,,,
"MULTILINESTRING ((120.9967753 14.701286,120.9938272 14.7067347))",w761890357,"761890357",way,motorway,"5","100",North Luzon Expressway,yes,,,"80",North Luzon Expressway,,,
"MULTILINESTRING ((120.9925157 14.7091416,120.9921654 14.7097816,120.9920365 14.7100152))",w761890359,"761890359",way,motorway,"4","100",North Luzon Expressway,yes,,,"80",North Luzon Expressway,,,
"MULTILINESTRING ((120.9920365 14.7100152,120.9911529 14.7116556,120.9903998 14.7130532))",w761890606,"761890606",way,motorway,"5","100",North Luzon Expressway,yes,,,,North Luzon Expressway,,,
"MULTILINESTRING ((120.9887799 14.7157343,120.9898024 14.7138544,120.9900521 14.7133857,120.990259 14.7129838,120.9910072 14.7115812))",w761890607,"761890607",way,motorway,"5","100",North Luzon Expressway,yes,,,,North Luzon Expressway,,,
"MULTILINESTRING ((121.0143485 14.5217104,121.0141418 14.5218967,121.0137257 14.5223791))",w764520123,"764520123",way,motorway,"6","60",NAIA Expressway,yes,,asphalt,,,,,
"MULTILINESTRING ((121.0126242 14.5231973,121.0131289 14.5226375,121.0133365 14.522443,121.0135661 14.5222253,121.0139489 14.5217618))",w764520124,"764520124",way,motorway,"6","60",NAIA Expressway,yes,,asphalt,,,,,
"MULTILINESTRING ((121.0097468 14.5270325,121.0099448 14.5269704,121.0102545 14.526821,121.010491 14.526656,121.0106238 14.5265396,121.0108488 14.5262744,121.0109593 14.5261181,121.0112579 14.5256732,121.011391 14.5254515,121.0114961 14.5252413,121.0116678 14.524792,121.0118172 14.5243341,121.0119156 14.5241165,121.0120198 14.5239241,121.0121284 14.5237501,121.0122526 14.5235949,121.0123839 14.5234544,121.0126242 14.5231973))",w764520125,"764520125",way,motorway,"3","60",NAIA Expressway,yes,,asphalt,,,,,
"MULTILINESTRING ((121.008028 14.5272969,121.0086417 14.5272276,121.0090252 14.5271623,121.0093798 14.5271058,121.0097216 14.5270375,121.0097468 14.5270325))",w764520126,"764520126",way,motorway,"3","60",NAIA Expressway,yes,,asphalt,,,,,
"MULTILINESTRING ((121.0137257 14.5223791,121.0131933 14.5228752,121.0124384 14.523515,121.0123081 14.523667,121.012198 14.5238175,121.0121018 14.5239731,121.0119998 14.5241608,121.0119082 14.5243679,121.0117597 14.5248245,121.0115831 14.525277,121.0114699 14.5255128,121.0113292 14.5257371,121.0110596 14.526187,121.0109349 14.5263511,121.0106882 14.5266134,121.0105532 14.526719,121.0102918 14.5268802,121.0099668 14.527034,121.0097587 14.5270993,121.0093879 14.5271736,121.0090469 14.5272305,121.0080506 14.5273863))",w764520128,"764520128",way,motorway,"2","60",NAIA Expressway,yes,,asphalt,,,,,
"MULTILINESTRING ((120.9987811 14.5246634,120.9989339 14.5236428))",w764520129,"764520129",way,motorway,"2","60",NAIA Expressway,yes,,asphalt,,,,,
"MULTILINESTRING ((120.9990566 14.5211636,120.9991297 14.5206499,120.9992049 14.5201065,120.9992504 14.5197453,120.9992589 14.5196171,120.9992578 14.5194873,120.9992317 14.5192802,120.9991587 14.5190394,120.9990721 14.5188122,120.9989413 14.5185136,120.9987839 14.5181831,120.9985903 14.5178875,120.9983996 14.5176444,120.9982466 14.5174651,120.9981461 14.5173691,120.9980162 14.517282,120.9978156 14.5171811,120.9976633 14.5171264,120.9975142 14.517093,120.997265 14.517088,120.9970256 14.5171056,120.9965898 14.5171638))",w764520130,"764520130",way,motorway,"2","60",NAIA Expressway,yes,,asphalt,,,,,
"MULTILINESTRING ((120.9990052 14.5236525,120.9988905 14.5246706))",w764520131,"764520131",way,motorway,"2","60",NAIA Expressway,yes,,asphalt,,,,,
"MULTILINESTRING ((120.9992317 14.5204568,120.9992015 14.5206629,120.9991346 14.5211669,120.9990621 14.5216788,120.9990222 14.5221269,120.9990252 14.5222987,120.9990299 14.5225181,120.9990416 14.5229561,120.9990446 14.5231484,120.9990429 14.5233161,120.9990252 14.5235236,120.9990052 14.5236525))",w764520132,"764520132",way,motorway,"3","60",NAIA Expressway,yes,,asphalt,,,,,
"MULTILINESTRING ((121.0431776 14.4226464,121.0424105 14.4226239,121.0420409 14.4226156))",w766410417,"766410417",way,motorway,"2","60",Skyway,yes,,asphalt,,Metro Manila Skyway Stage 2,,,
"MULTILINESTRING ((121.0451898 14.4629298,121.0452069 14.4603898,121.0452064 14.4592692,121.0452094 14.4590337,121.0452241 14.458152,121.0452157 14.4559612))",w767767964,"767767964",way,motorway,"3","80",South Luzon Expressway,yes,South Superhighway,asphalt,,,,Pres. Sergio Osmeña Sr. Highway,South Luzon Expressway
"MULTILINESTRING ((121.0406469 14.4961319,121.0417169 14.4941675,121.0418306 14.4939528,121.0429825 14.4918101,121.0438271 14.4902463,121.0439485 14.4900142,121.0441522 14.489538))",w767767965,"767767965",way,motorway,"3","80",South Luzon Expressway,yes,South Superhighway,asphalt,,,,Pres. Sergio Osmeña Sr. Highway,South Luzon Expressway
"MULTILINESTRING ((121.035233 14.506189,121.0365431 14.5037911,121.0370527 14.5028664,121.0376768 14.501673,121.0383043 14.5005074,121.0396006 14.4980126,121.0400194 14.4972673,121.0405382 14.4963226,121.0406469 14.4961319))",w767767968,"767767968",way,motorway,"3","80",South Luzon Expressway,yes,South Superhighway,asphalt,,,,Pres. Sergio Osmeña Sr. Highway,South Luzon Expressway
"MULTILINESTRING ((120.9919306 14.7099309,120.9920568 14.709703,120.9923755 14.7090718))",w770523762,"770523762",way,motorway,"4","100",North Luzon Expressway,yes,,,"80",North Luzon Expressway,,,
"MULTILINESTRING ((121.0291591 14.5177587,121.0289164 14.5180741,121.0287654 14.5183343,121.0286013 14.5186415))",w770763881,"770763881",way,motorway,"10","40",South Luzon Expressway,yes,,asphalt,,President Sergio Osmeña Sr. Highway,,,
"MULTILINESTRING ((121.0273701 14.5206782,121.0272459 14.520916,121.0271013 14.5212875,121.0269835 14.521559))",w770764749,"770764749",way,motorway,,"80",South Luzon Expressway,yes,,asphalt,,President Sergio Osmeña Sr. Highway,,,
"MULTILINESTRING ((121.0276309 14.5201556,121.0274689 14.5204928,121.0273701 14.5206782))",w770764750,"770764750",way,motorway,"8","40",South Luzon Expressway,yes,,concrete,,President Sergio Osmeña Sr. Highway,,,
"MULTILINESTRING ((120.9703881 14.6450962,120.9683861 14.645149))",w772594648,"772594648",way,motorway,"4","100",NLEX Harbor Link Segment 10,yes,,asphalt,,,,,
"MULTILINESTRING ((121.0402114 14.5161435,121.0408069 14.516178,121.0412699 14.5161703))",w775210953,"775210953",way,motorway,"3","40",CAVITEx C-5 South Link Expressway,yes,,asphalt,"30",,,,
"MULTILINESTRING ((121.0412699 14.5161703,121.0415498 14.5161259))",w775210954,"775210954",way,motorway,"2","60",CAVITEx C-5 South Link Expressway,yes,,asphalt,"50",,,,
"MULTILINESTRING ((120.9756991 14.6481281,120.9761698 14.6456329,120.9761833 14.6454944,120.9761774 14.6453547,120.9761513 14.6452454,120.9760899 14.6451587,120.9760148 14.6450769,120.9759375 14.6450238,120.9758234 14.6449783,120.9757175 14.6449517,120.9756185 14.6449425,120.9755045 14.6449407))",w775255691,"775255691",way,motorway,"1","40",NLEX Harbor Link Segment 10,yes,,asphalt,,,,,
"MULTILINESTRING ((120.9761513 14.6474559,120.9761131 14.6476363,120.9760668 14.6478082,120.9758677 14.6485037,120.9758214 14.6486857,120.9757807 14.648869))",w775255692,"775255692",way,motorway,"1","40",NLEX Harbor Link Segment 10,yes,,asphalt,,,,,
"MULTILINESTRING ((120.9683861 14.645149,120.9645689 14.6453074,120.9641895 14.6453016,120.9638685 14.6452818,120.9634011 14.6452005,120.9630075 14.6450936,120.9626996 14.6449833,120.9623949 14.6448472,120.9622433 14.6447552,120.9618343 14.6444869,120.9614896 14.6441648))",w775255693,"775255693",way,motorway,"3","100",NLEX Harbor Link Segment 10,yes,,asphalt,,,,,
"MULTILINESTRING ((120.9615415 14.644096,120.9618723 14.6444067,120.9624608 14.644759,120.9627358 14.6448997,120.9630367 14.6450099,120.9634247 14.6451239,120.9638665 14.6451983,120.9642449 14.6452291,120.9645778 14.6452299,120.9677451 14.6451018,120.9683808 14.64507,120.9703872 14.6450253,120.9725159 14.6449494,120.9740745 14.6448798,120.9755078 14.644843))",w775255694,"775255694",way,motorway,"3","100",NLEX Harbor Link Segment 10,yes,,asphalt,,,,,
"MULTILINESTRING ((121.0022933 14.5675595,121.0021067 14.5678721,121.0019594 14.5680994,121.0016171 14.5687351))",w777206839,"777206839",way,motorway,"3","40",Skyway,yes,,asphalt,,Metro Manila Skyway Stage 3,,,
"MULTILINESTRING ((121.0024563 14.5669984,121.0025537 14.56685,121.0028563 14.5663368))",w777206842,"777206842",way,motorway,"2","40",Skyway,yes,,asphalt,,Metro Manila Skyway Stage 3,,,
"MULTILINESTRING ((120.9954658 14.6439751,120.9952945 14.6440311,120.995136 14.6441145,120.9949864 14.6442166,120.9948637 14.6443477,120.9947397 14.6444826,120.9946385 14.6446261,120.9945767 14.6448025,120.9945383 14.6449632,120.9945177 14.6451366,120.994509 14.6453123,120.9945217 14.6454979,120.9945579 14.6456615,120.9946472 14.645882,120.995301 14.6473437,120.9955596 14.6479976,120.9960851 14.6492531,120.996772 14.6508744))",w777217166,"777217166",way,motorway,"3","100",Skyway,yes,,concrete,"60",Metro Manila Skyway System Stage 3,,,
"MULTILINESTRING ((120.9966925 14.6509062,120.9960067 14.6492879,120.99548 14.6480311,120.9951916 14.6473846,120.994562 14.6459171,120.994464 14.6456881,120.9944131 14.6455078,120.9944038 14.6453099,120.9944138 14.6451288,120.9944406 14.6449491,120.9944889 14.6447681,120.994559 14.6445834,120.994674 14.6444294,120.994802 14.6442945,120.9949347 14.6441537,120.995092 14.6440476,120.995262 14.6439575,120.9954396 14.6438978))",w777217169,"777217169",way,motorway,"3","100",Skyway,yes,,concrete,"60",Metro Manila Skyway System Stage 3,,,
"MULTILINESTRING ((121.0003466 14.6702593,121.0003043 14.6676379,121.0002045 14.6618194))",w780733689,"780733689",way,motorway,"3","100",Skyway,yes,,asphalt,"60",Metro Manila Skyway System Stage 3,,,
"MULTILINESTRING ((121.0181059 14.6063469,121.017894 14.6065516,121.0176767 14.6067982,121.0174663 14.6071076,121.0173424 14.6074135,121.0172338 14.6077227,121.0171626 14.6080152,121.017152 14.6083624,121.016813 14.6148298,121.0167103 14.6153767,121.016598 14.615696,121.0164531 14.615989,121.0162638 14.6163822,121.0153267 14.6177801,121.0150888 14.618224,121.0150362 14.6183852,121.0149888 14.6185925,121.0149204 14.6193155,121.0149523 14.6197781,121.0151175 14.6211393,121.0155859 14.6249988,121.0155686 14.625341,121.0155518 14.6255464,121.0154306 14.6259551,121.0153036 14.6262383,121.0151576 14.6265038,121.0149813 14.6267246,121.0146844 14.6270518,121.0128579 14.6288543,121.0119826 14.6297845))",w781196162,"781196162",way,motorway,"3","100",Skyway,yes,,concrete,"60",Metro Manila Skyway System Stage 3,,,
"MULTILINESTRING ((121.0118653 14.6296683,121.012787 14.628761,121.0147285 14.6268357,121.0148896 14.6266538,121.0150529 14.6264436,121.0151947 14.6261952,121.0153215 14.6259198,121.0154373 14.625519,121.0154554 14.6253227,121.0154679 14.6249994,121.0149994 14.6211458,121.0148343 14.6197879,121.0148018 14.6193136,121.0148277 14.6190113,121.0148727 14.6185763,121.0149217 14.6183516,121.0149759 14.6181821,121.015228 14.617723,121.0161616 14.6163278,121.0163507 14.6159332,121.0164905 14.6156502,121.0165954 14.6153477,121.016695 14.614813,121.0170349 14.6083428,121.017047 14.6079994,121.0171204 14.6076953,121.0172292 14.6073713,121.0173687 14.6070461,121.01758 14.606729,121.0178093 14.6064711,121.0180168 14.6062702))",w781196163,"781196163",way,motorway,"3","100",Skyway,yes,,concrete,"60",Metro Manila Skyway System Stage 3,,,
"MULTILINESTRING ((120.9854683 14.7223171,120.984882 14.7233722,120.98182 14.7290376,120.9810661 14.7304325,120.977473 14.737127,120.9765744 14.7387712))",w781309128,"781309128",way,motorway,"4","100",North Luzon Expressway,yes,,,,North Luzon Expressway,,,
"MULTILINESTRING ((121.0195116 14.604966,121.0188553 14.6056108,121.0181059 14.6063469))",w782006518,"782006518",way,motorway,"3","100",Skyway,yes,,concrete,"60",Metro Manila Skyway System Stage 3,,,
"MULTILINESTRING ((121.0180168 14.6062702,121.019419 14.6048825))",w782006519,"782006519",way,motorway,"3","100",Skyway,yes,,concrete,"60",Metro Manila Skyway System Stage 3,,,
"MULTILINESTRING ((121.0002045 14.6618194,121.0001169 14.6591988))",w782027597,"782027597",way,motorway,"3","100",Skyway,yes,,asphalt,"60",Metro Manila Skyway System Stage 3,,,
"MULTILINESTRING ((121.0002995 14.6618209,121.0003951 14.6676378,121.000444 14.6702597))",w782027598,"782027598",way,motorway,"3","100",Skyway,yes,,asphalt,"60",Metro Manila Skyway System Stage 3,,,
"MULTILINESTRING ((121.0003546 14.6705824,121.0003466 14.6702593))",w782027599,"782027599",way,motorway,"2","100",Skyway,yes,,asphalt,"60",Metro Manila Skyway System Stage 3,,,
"MULTILINESTRING ((121.000444 14.6702597,121.0004522 14.6705798))",w782027600,"782027600",way,motorway,"2","100",Skyway,yes,,asphalt,"60",Metro Manila Skyway System Stage 3,,,
"MULTILINESTRING ((120.99864 14.6547466,120.998417 14.6544897,120.9980743 14.6539026,120.9978979 14.6536194,120.9975312 14.6528444,120.9966925 14.6509062))",w782027601,"782027601",way,motorway,"3","100",Skyway,yes,,concrete,"60",Metro Manila Skyway System Stage 3,,,
